Frame,X,Y,Z
86,-0.23400495946407318,-0.2467581182718277,0.5648065209388733
87,-0.22979609668254852,-0.2559242844581604,0.5757712125778198
88,-0.22479692101478577,-0.2586536705493927,0.5769790410995483
89,-0.23937340080738068,-0.2797144055366516,0.626615047454834
90,-0.23333807289600372,-0.28150442242622375,0.6200681924819946
91,-0.22383800148963928,-0.27847951650619507,0.6134052276611328
92,-0.22043998539447784,-0.2733798921108246,0.6072551012039185
93,-0.20653042197227478,-0.2638149559497833,0.5811036825180054
94,-0.20137064158916473,-0.26435646414756775,0.5727091431617737
95,-0.19373367726802826,-0.2542651891708374,0.5600684285163879
96,-0.18087461590766907,-0.24136556684970856,0.5316545367240906
97,-0.17326486110687256,-0.23422104120254517,0.5269438028335571
98,-0.17005671560764313,-0.2295895665884018,0.5232337713241577
99,-0.16230110824108124,-0.2300337851047516,0.517523467540741
100,-0.15914051234722137,-0.22734475135803223,0.5136694312095642
101,-0.15295164287090302,-0.2273508608341217,0.5093104243278503
102,-0.1519087255001068,-0.22483955323696136,0.505837619304657
103,-0.14735062420368195,-0.22375565767288208,0.5033990740776062
104,-0.14511176943778992,-0.22179558873176575,0.49898940324783325
105,-0.14313732087612152,-0.21833385527133942,0.49543678760528564
106,-0.1374795138835907,-0.21870331466197968,0.4920324683189392
107,-0.1368863582611084,-0.21682888269424438,0.4899095892906189
108,-0.13679750263690948,-0.2138974815607071,0.4895915389060974
109,-0.1361827254295349,-0.2153264582157135,0.4907281994819641
110,-0.135609433054924,-0.21496328711509705,0.492031067609787
111,-0.13488884270191193,-0.21681025624275208,0.49625861644744873
112,-0.13165611028671265,-0.21802687644958496,0.49474018812179565
113,-0.1294398158788681,-0.21277405321598053,0.4934580624103546
114,-0.12772728502750397,-0.21521848440170288,0.4904821515083313
115,-0.1269744485616684,-0.2093179076910019,0.4875912070274353
116,-0.12352640926837921,-0.20726929605007172,0.4849654734134674
117,-0.12423171103000641,-0.2059895098209381,0.48412325978279114
118,-0.12328923493623734,-0.20442678034305573,0.48045045137405396
119,-0.12249218672513962,-0.2007121592760086,0.47383609414100647
120,-0.12348909676074982,-0.2014380544424057,0.47769245505332947
121,-0.12293646484613419,-0.20202139019966125,0.47907575964927673
122,-0.12157655507326126,-0.20309068262577057,0.47731032967567444
123,-0.12175431102514267,-0.20007875561714172,0.47446897625923157
124,-0.12161614000797272,-0.1965951919555664,0.4704473316669464
125,-0.1201624795794487,-0.19390413165092468,0.46826571226119995
126,-0.11910057812929153,-0.19273574650287628,0.4675896167755127
127,-0.1187218576669693,-0.19300846755504608,0.4661027789115906
128,-0.11878488957881927,-0.1895667165517807,0.4663502275943756
129,-0.11929592490196228,-0.1907392293214798,0.4648888111114502
130,-0.11957655102014542,-0.18890388309955597,0.4625575542449951
131,-0.12033648043870926,-0.18871739506721497,0.46210092306137085
132,-0.11921736598014832,-0.18658404052257538,0.4611681401729584
133,-0.11948169022798538,-0.18611957132816315,0.4621905982494354
134,-0.11960192024707794,-0.18857184052467346,0.46608126163482666
135,-0.12031182646751404,-0.18969112634658813,0.46884772181510925
136,-0.12145218253135681,-0.18969058990478516,0.4732916057109833
137,-0.12194232642650604,-0.19096717238426208,0.47874632477760315
138,-0.12226570397615433,-0.19238562881946564,0.48001593351364136
139,-0.12668855488300323,-0.1940573900938034,0.4864933490753174
140,-0.12531934678554535,-0.1957305520772934,0.48836174607276917
141,-0.12588396668434143,-0.19701775908470154,0.48695650696754456
142,-0.12489486485719681,-0.19271592795848846,0.4831303656101227
143,-0.12364357709884644,-0.1921977698802948,0.4818313717842102
144,-0.12515729665756226,-0.19404074549674988,0.48414555191993713
145,-0.12601912021636963,-0.19352447986602783,0.4874793291091919
146,-0.12585482001304626,-0.1937713623046875,0.4904484450817108
147,-0.12648893892765045,-0.19193804264068604,0.49291953444480896
148,-0.12587463855743408,-0.1943085491657257,0.4941846430301666
149,-0.12818798422813416,-0.1921444833278656,0.4958691895008087
150,-0.12422966957092285,-0.19084258377552032,0.48772644996643066
151,-0.1269935816526413,-0.18942075967788696,0.49124881625175476
152,-0.12496861815452576,-0.18918122351169586,0.49062758684158325
153,-0.12628906965255737,-0.19069969654083252,0.49214065074920654
154,-0.1263384222984314,-0.19077423214912415,0.49233299493789673
155,-0.12843525409698486,-0.19298464059829712,0.49320077896118164
156,-0.12741628289222717,-0.19051502645015717,0.4965333342552185
157,-0.12679897248744965,-0.19100622832775116,0.4978135824203491
158,-0.13020563125610352,-0.19564476609230042,0.49999916553497314
159,-0.13009674847126007,-0.19500555098056793,0.5032528042793274
160,-0.1295878291130066,-0.1956809014081955,0.5049957036972046
161,-0.12968601286411285,-0.19582918286323547,0.5053783655166626
162,-0.12982642650604248,-0.19507993757724762,0.5059254765510559
163,-0.12954264879226685,-0.19561269879341125,0.5048196911811829
