Frame,X,Y,Z
150,0.31657710671424866,-0.054168786853551865,0.4135878086090088
151,0.32452887296676636,-0.04407477006316185,0.41471338272094727
152,0.32811829447746277,-0.04028628021478653,0.4162687361240387
153,0.3316428065299988,-0.03440793603658676,0.4217565953731537
154,0.3584020733833313,-0.022629141807556152,0.4591142237186432
155,0.380882203578949,-0.014744115062057972,0.48672693967819214
156,0.3796752393245697,-0.01109147910028696,0.4887438714504242
157,0.38512006402015686,-0.005600049626082182,0.49575281143188477
158,0.3852396309375763,-0.0018426384776830673,0.49834397435188293
160,0.2960754632949829,-0.05753549560904503,0.43301278352737427
162,0.28220334649086,-0.07177087664604187,0.43959301710128784
163,0.2794639766216278,-0.07717783004045486,0.441863477230072
164,0.27184727787971497,-0.08054795116186142,0.42853349447250366
166,0.27046409249305725,-0.0761912614107132,0.4315218925476074
167,0.2754931151866913,-0.0820496529340744,0.42787429690361023
168,0.27365410327911377,-0.08767090737819672,0.4275408685207367
169,0.26964646577835083,-0.0866149514913559,0.42634090781211853
170,0.27206331491470337,-0.09066012501716614,0.42632076144218445
171,0.2754347026348114,-0.08534006774425507,0.42403045296669006
172,0.27842769026756287,-0.08382464200258255,0.42863816022872925
173,0.28198233246803284,-0.08686072379350662,0.43158620595932007
174,0.283048152923584,-0.08789946883916855,0.4409090578556061
175,0.28735023736953735,-0.08929308503866196,0.4436718821525574
176,0.29090309143066406,-0.09071819484233856,0.4465380907058716
177,0.2856718599796295,-0.09462624788284302,0.44898176193237305
178,0.2955538332462311,-0.09116942435503006,0.4446019232273102
179,0.29359906911849976,-0.09727330505847931,0.4454804062843323
180,0.28579387068748474,-0.09890041500329971,0.4451860785484314
181,0.2925286293029785,-0.09608778357505798,0.4400510787963867
182,0.2887495458126068,-0.09650105237960815,0.4419437050819397
183,0.2898654043674469,-0.09409411251544952,0.43855124711990356
184,0.2824913263320923,-0.09053441882133484,0.4374527037143707
185,0.2769072949886322,-0.08818966895341873,0.4300706684589386
186,0.2753603458404541,-0.08714167773723602,0.42893359065055847
187,0.2749621868133545,-0.08625000715255737,0.4245445430278778
188,0.26555147767066956,-0.08320457488298416,0.4173591434955597
189,0.2555287480354309,-0.07708502560853958,0.3980415463447571
190,0.23973187804222107,-0.07275015115737915,0.37565770745277405
191,0.2338317185640335,-0.07061862200498581,0.37194812297821045
192,0.22881147265434265,-0.07186805456876755,0.3639625906944275
193,0.2341023087501526,-0.07446225732564926,0.37350717186927795
194,0.23831169307231903,-0.07637547701597214,0.3690382242202759
195,0.241377055644989,-0.07413728535175323,0.3683670163154602
196,0.25119349360466003,-0.08058714866638184,0.3789535462856293
197,0.23249082267284393,-0.07497333735227585,0.3589683175086975
198,0.2237740159034729,-0.06468100100755692,0.3548773527145386
199,0.23528780043125153,-0.07503589987754822,0.38000553846359253
200,0.2321956902742386,-0.07147406786680222,0.3727245330810547
201,0.231088325381279,-0.07129818946123123,0.37552738189697266
202,0.23207217454910278,-0.07663001120090485,0.3702681064605713
203,0.2253594547510147,-0.0671035572886467,0.3606511354446411
204,0.22935836017131805,-0.07314493507146835,0.3704290986061096
205,0.22442381083965302,-0.0675128623843193,0.3704145848751068
206,0.2307005226612091,-0.07301772385835648,0.3807743787765503
207,0.23120136559009552,-0.07777617126703262,0.38644763827323914
208,0.23175421357154846,-0.07747018337249756,0.38492727279663086
209,0.23087510466575623,-0.07839949429035187,0.3859023153781891
210,0.22862417995929718,-0.07642805576324463,0.3870558440685272
211,0.22637000679969788,-0.07371065765619278,0.38823387026786804
212,0.2235165536403656,-0.07620753347873688,0.38968801498413086
213,0.22367048263549805,-0.07453162223100662,0.38866913318634033
214,0.22156263887882233,-0.07456769049167633,0.3888571858406067
215,0.21961969137191772,-0.07613974064588547,0.3893413543701172
216,0.21355827152729034,-0.07486913353204727,0.39042916893959045
217,0.20855776965618134,-0.0749378427863121,0.3907874524593353
218,0.20593927800655365,-0.06886812299489975,0.39004606008529663
219,0.20551089942455292,-0.06626823544502258,0.38783934712409973
220,0.20380093157291412,-0.07012412697076797,0.3887937366962433
221,0.2032238095998764,-0.07091903686523438,0.38910284638404846
222,0.1989608108997345,-0.07421548664569855,0.39089280366897583
223,0.20039212703704834,-0.06974145770072937,0.39078792929649353
224,0.1935727745294571,-0.07500496506690979,0.3950510025024414
225,0.19984270632266998,-0.07161708921194077,0.3970712125301361
226,0.19022409617900848,-0.06921695917844772,0.4006427228450775
227,0.1902492195367813,-0.06721148639917374,0.4023052155971527
228,0.18799202144145966,-0.06031614914536476,0.4073500633239746
229,0.19285167753696442,-0.04625387117266655,0.4061768352985382
230,0.19470083713531494,-0.041799046099185944,0.4004582464694977
231,0.19752824306488037,-0.04743774235248566,0.4031234681606293
232,0.19173114001750946,-0.05497588589787483,0.413749098777771
233,0.19434763491153717,-0.06238492578268051,0.4159848690032959
234,0.1954917311668396,-0.058539796620607376,0.41673922538757324
235,0.1967090219259262,-0.0604974739253521,0.41933417320251465
236,0.1989813894033432,-0.06629984825849533,0.42077046632766724
237,0.19882307946681976,-0.07292944937944412,0.42213141918182373
238,0.20467084646224976,-0.07992492616176605,0.42096439003944397
239,0.21254262328147888,-0.08037492632865906,0.41914090514183044
240,0.22594153881072998,-0.08657322078943253,0.4145079553127289
241,0.22911372780799866,-0.08147158473730087,0.4048090875148773
242,0.22935929894447327,-0.08288510143756866,0.40798163414001465
243,0.2318813055753708,-0.08479055017232895,0.4096989631652832
244,0.23011603951454163,-0.08763870596885681,0.412112832069397
245,0.22780367732048035,-0.08874064683914185,0.41359996795654297
246,0.222296804189682,-0.0926661416888237,0.41358682513237
247,0.22216610610485077,-0.09294013679027557,0.4148097336292267
248,0.2229875922203064,-0.09520327299833298,0.41782552003860474
249,0.22893984615802765,-0.09300792217254639,0.42594632506370544
250,0.23611190915107727,-0.08967901021242142,0.44558942317962646
251,0.2415773719549179,-0.09088883548974991,0.4559038579463959
252,0.24084261059761047,-0.09028870612382889,0.45289358496665955
253,0.24086743593215942,-0.08826188743114471,0.4513280391693115
254,0.2314838469028473,-0.08815772831439972,0.446458637714386
255,0.23554961383342743,-0.08937866985797882,0.4526418447494507
256,0.23582027852535248,-0.0913425162434578,0.4581795930862427
257,0.2426547259092331,-0.09228670597076416,0.46291565895080566
258,0.23647473752498627,-0.09755285084247589,0.4628678858280182
259,0.23705513775348663,-0.09602940827608109,0.46400395035743713
260,0.23567084968090057,-0.09618391841650009,0.4647505283355713
261,0.23955152928829193,-0.09756860882043839,0.46715328097343445
262,0.2399407923221588,-0.0959494411945343,0.4679124057292938
263,0.23715050518512726,-0.09678781032562256,0.46766844391822815
264,0.23706746101379395,-0.09675391763448715,0.46750468015670776
