Frame,left X,left Y,left Z,left Yaw,left Pitch,left Roll,right X,right Y,right Z,right Yaw,right Pitch,right Roll
240,0,0,0,0,0,0,-3.935426257495889,-3.1369374438418673,3.0633332980902295,-29.79287024537525,-77.73920396552982,149.51394944732715
241,0,0,0,0,0,0,-3.8981296233207505,-3.116759290315749,3.042850164624341,-29.025267771534693,-77.53070852546277,149.45703800304412
242,0,0,0,0,0,0,-4.157188499629618,-3.346090667223988,3.2585598219854988,-30.259223983514705,-77.4485017865677,150.0842830013319
243,0,0,0,0,0,0,-4.157970358855883,-3.365822156749846,3.283690526966938,-28.43479231968507,-77.59986392474599,149.34828336869316
244,0,0,0,0,0,0,-3.930843783921151,-3.2027834138743714,3.122990435512058,-27.685457720374806,-77.46002935733563,148.923844670685
245,0,0,0,0,0,0,-3.560116695412652,-2.921287605544356,2.85060930120081,-28.211855841444102,-77.83439785827238,149.10146927711347
246,0,0,0,0,0,0,-3.572948639280195,-2.9570407748857988,2.883472299466669,-28.99399139417368,-77.20678123148107,149.9237029591642
247,0,0,0,0,0,0,-2.0446997897304366,-1.718595356588695,1.6755470946042117,-30.55148814498353,-77.37978369472859,150.6191376517173
248,0,0,0,0,0,0,-0.4655986888029526,-0.3997073685079699,0.3895326710969041,-31.659248590680892,-78.41833212487067,150.98813808079748
249,0,0,0,0,0,0,-4.029664544762354,-3.531304380102568,3.4369974905308514,-37.395796603071524,-79.13348739242765,153.489909823339
250,0,0,0,0,0,0,-3.8928103176508224,-3.4905916631239484,3.401231654012305,-39.72115653459589,-78.42620686792316,155.5631123274983
251,0,0,0,0,0,0,-0.9165741897338675,-0.8435670263193557,0.8245534227842874,-36.286274048820175,-78.38279621788656,154.61349068554688
252,0,0,0,0,0,0,-0.34709141361524615,-0.32883828809095256,0.3214496633389288,-38.49408942052898,-78.47154881765968,156.01289281980235
253,0,0,0,0,0,0,-0.3046535592405391,-0.2955510438390843,0.28959995156139,-39.92996097572982,-78.61569882604061,157.5968155827806
254,0,0,0,0,0,0,-0.2969945285544424,-0.29397267961460244,0.2890942709876099,-43.456336484632516,-78.30901545641804,160.7394673663459
255,0,0,0,0,0,0,-0.2883956264391405,-0.2937010055160186,0.2891135642630978,-42.47209443493973,-78.84964240701865,160.3369982061644
256,0,0,0,0,0,0,-0.2801220518694482,-0.29275023997682414,0.28858199801214046,-43.83196248067659,-78.7960431425272,162.51237747813704
257,0,0,0,0,0,0,-0.27159008036865573,-0.2927544074113832,0.28872930300052785,-38.82764839862657,-79.02056843556097,159.58206502478387
258,0,0,0,0,0,0,-0.2632333462074074,-0.2914654881301682,0.288518283691056,-40.54883085268422,-79.52409788966945,162.6661423187501
259,0,0,0,0,0,0,-0.2557101926021714,-0.2912351412352124,0.28944037724574817,-40.089463723393386,-80.9269497656615,163.7100683491059
260,0,0,0,0,0,0,-0.24849325669240552,-0.29024313611693037,0.2894293459563291,-43.48206595645276,-81.14838165959321,168.40077373555266
261,0,0,0,0,0,0,-0.242938126215955,-0.28932045986225075,0.28984088358399646,-38.30242060785212,-81.2429276335566,166.08531448647906
262,0,0,0,0,0,0,-0.23781516329442862,-0.2887877096869778,0.28963186308613414,-41.94074300908686,-81.02374014044535,170.11612790745073
263,0,0,0,0,0,0,-0.23255051862855416,-0.2883833161286788,0.28989666161780664,-41.366978330301116,-80.78190621681847,170.72553101847402
264,0,0,0,0,0,0,-0.22661874130231122,-0.28794956677999484,0.2901818665215928,-46.088971575235625,-81.04103863741231,176.0780447335252
265,0,0,0,0,0,0,-0.22127592259012172,-0.28770242706649973,0.29033932249355004,-48.424770813799284,-81.39991785416332,179.6138274084674
266,0,0,0,0,0,0,-0.2154871366536917,-0.2870197784794731,0.29050929803448017,-44.476624428457036,-81.46788168534634,175.3449542043397
267,0,0,0,0,0,0,-0.21070085187673981,-0.2864222880268179,0.28988788123583786,-47.101046781260294,-81.16597021624129,-179.83171186791577
268,0,0,0,0,0,0,-0.20621239023790264,-0.28655439427524393,0.29023614180643836,-53.079880149364385,-82.18969117562298,-169.39409749103532
269,0,0,0,0,0,0,-0.20160803256746893,-0.28630286345800404,0.2902130519121979,-57.58920684316386,-82.26551682143372,-157.95289878767423
270,0,0,0,0,0,0,-0.19853488065262107,-0.28689824900551986,0.2910637821247639,-50.26898863876742,-83.08492891847847,-172.16568633988422
271,0,0,0,0,0,0,-0.19507154811721836,-0.2872175669437956,0.2905186940991287,-59.11972474095317,-82.61093746779724,-152.84768203585227
272,0,0,0,0,0,0,-0.19203875614959873,-0.2874295026798359,0.290105072781391,-73.59875762443501,-82.14433587229888,-111.97738105674796
273,0,0,0,0,0,0,-0.18885454408837565,-0.2872737905625962,0.28968149258314946,-90.08761279273665,-80.88184743905096,-80.73020132364972
274,0,0,0,0,0,0,-0.18562493526396465,-0.28712767194888905,0.2901813075560348,-111.85031752072818,-78.92039708680963,-61.83996528508072
275,0,0,0,0,0,0,-0.182436989797196,-0.28655633713292156,0.28977467358189707,-112.71242279573909,-78.21727009180444,-62.03018351705539
276,0,0,0,0,0,0,-0.17922570345430092,-0.2870898339654523,0.2903254139673982,-116.4574255243338,-78.74308686100683,-59.85966847609311
277,0,0,0,0,0,0,-0.1762030917380256,-0.2876003158620515,0.2903246180980974,-107.94649375301886,-80.22825744128438,-65.50649429885996
278,0,0,0,0,0,0,-0.1730854835949188,-0.2874545487561852,0.2900061273229622,-120.23026728031617,-77.36638126299455,-57.55200384608106
279,0,0,0,0,0,0,-0.16977090990569518,-0.28773185247687466,0.29005973550655834,-111.41285155740913,-79.43589907588522,-62.18380739439054
280,0,0,0,0,0,0,-0.166061899741018,-0.28821520419433594,0.28997405636705825,-115.56998192701403,-78.44319950232052,-60.11800637670283
281,0,0,0,0,0,0,-0.16303326327294865,-0.28834610935875565,0.2894482449111188,-104.46285286791026,-79.18504353461098,-67.6622009731747
282,0,0,0,0,0,0,-0.15931699430481036,-0.2891458102557026,0.28903083514524824,-109.40504028629876,-77.69026470663977,-64.66297180572703
283,0,0,0,0,0,0,-0.15582340677058307,-0.28922144055131943,0.2894178143450081,-100.69294437833277,-79.49553212608787,-71.69088063280874
284,0,0,0,0,0,0,-0.15316277056551772,-0.28963863666199435,0.2888701460886897,-109.12599863911454,-77.56726718817558,-64.3494740507759
285,0,0,0,0,0,0,-0.1498308617285048,-0.2897357002113397,0.28891829760176924,-116.83844259133868,-75.24213170844631,-60.95351264627513
286,0,0,0,0,0,0,-0.14698319238797167,-0.291332165161955,0.29153242289909237,-128.71256623613814,-76.98420137981343,-54.07878964384826
287,0,0,0,0,0,0,-0.14529315149855335,-0.29210836690985315,0.291064116641788,-126.20663240250892,-76.65917325348185,-54.72837426207526
288,0,0,0,0,0,0,-0.14361210411390699,-0.2934218339032533,0.2900915077558845,-114.28232851767659,-77.97273064082458,-61.1521036390425
289,0,0,0,0,0,0,-0.14280734800890915,-0.2949284629524866,0.29015830742835136,-119.65327533199275,-76.96569858193837,-58.2131156290328
290,0,0,0,0,0,0,-0.1427541318469351,-0.29645997812386704,0.29018856423529876,-119.34958497754197,-77.66017747638992,-58.15737209850813
291,0,0,0,0,0,0,-0.14278285380194786,-0.2979717111211108,0.2906904452493102,-119.55773848018661,-78.88488528985201,-57.88637243684759
292,0,0,0,0,0,0,-0.14268420058417697,-0.2981913227124705,0.2911046349574456,-130.0467208202629,-76.53770756449663,-53.36993540452558
293,0,0,0,0,0,0,-0.1424904261717004,-0.2982415101622002,0.29055080884992424,-126.09549280070945,-76.35979366934625,-55.834157985744284
294,0,0,0,0,0,0,-0.1421658750969529,-0.29943463685228483,0.2904319635991685,-125.21848808130655,-76.78903667073246,-56.120310685246196
295,0,0,0,0,0,0,-0.1420146737711426,-0.29971977995101035,0.2904512280516484,-126.20755781796844,-76.54549444593711,-55.76687057372944
296,0,0,0,0,0,0,-0.14172319279622972,-0.30016896337701526,0.2910830706817153,-133.70576059021676,-74.74909385080389,-52.33289980003565
297,0,0,0,0,0,0,-0.1411856301668625,-0.30028356552255064,0.29133984388195683,-132.56954678624984,-76.08603110075569,-52.58219617624703
298,0,0,0,0,0,0,-0.1407729490740356,-0.3003282093493434,0.29201637926861457,-135.33841644842587,-76.73541603600975,-51.646975005123544
299,0,0,0,0,0,0,-0.14033175582224808,-0.3006905225572472,0.2925320193437261,-137.17936039045557,-77.14020845018335,-50.50410566507337
300,0,0,0,0,0,0,-0.14075458026622245,-0.30038058164004305,0.29148751081797986,-124.95764744869871,-78.48954077342296,-55.38024290329483
301,0,0,0,0,0,0,-0.14378801214464484,-0.29939424626242345,0.29085740165618534,-109.66810595462204,-79.61642428000613,-64.1789286225388
302,0,0,0,0,0,0,-0.14770299647558982,-0.29780409483829673,0.2902922483182408,-111.17487573065782,-77.48356097615924,-63.41788084826271
303,0,0,0,0,0,0,-0.15290883516458176,-0.2955260610985205,0.28914281011073356,-87.30587294899416,-79.41064282869031,-88.78080726081612
304,0,0,0,0,0,0,-0.15950579048134766,-0.29341163365359907,0.2891423378105314,-76.47873752792229,-79.1080584462081,-108.08160810226777
305,0,0,0,0,0,0,-0.16470126127784393,-0.29234330414972404,0.2895620167208264,-88.194880034152,-77.85233756883156,-85.63892734962545
306,0,0,0,0,0,0,-0.16882392168346025,-0.29083582843117245,0.29059931922581755,-98.49146948514787,-78.1929912464559,-72.82206946877844
307,0,0,0,0,0,0,-0.1721387461162253,-0.2893818080213673,0.2913919985043795,-118.19149763984899,-74.32649341550335,-59.037306447594894
308,0,0,0,0,0,0,-0.174308163353462,-0.2888472456957049,0.2920804680936902,-122.36954758050203,-72.8157501212283,-57.21676696721615
309,0,0,0,0,0,0,-0.17618708246909212,-0.28922784849039623,0.29391153816140564,-123.23059896071416,-74.41754956019471,-56.408875986035554
310,0,0,0,0,0,0,-0.17858454438316607,-0.29006277833624433,0.29408798340046005,-123.03694709266378,-73.35114429234335,-56.44730421304167
311,0,0,0,0,0,0,-0.18215451667063512,-0.29171218769630713,0.2959877277722291,-120.06172769134261,-73.71816050003214,-58.14750112949929
312,0,0,0,0,0,0,-0.1847729508364965,-0.2918823951132657,0.2961744183160351,-118.4655980907021,-74.37982004305618,-58.662712551589735
313,0,0,0,0,0,0,-0.18865260834229877,-0.2931759389828454,0.2969932693066812,-114.6847825812224,-74.73423935485033,-60.96422210801404
314,0,0,0,0,0,0,-0.1948683196075799,-0.29759924701117196,0.30164979433759,-103.6359292713075,-77.44617879027757,-68.68374498446843
315,0,0,0,0,0,0,-0.2027630382958083,-0.3044802911213527,0.30867716175234056,-88.3173527618445,-79.5220578463805,-85.27990262218192
316,0,0,0,0,0,0,-0.2060928907248614,-0.30475863641172457,0.3093030971167926,-87.65796313056873,-79.44641700839173,-85.85650198122832
317,0,0,0,0,0,0,-0.21192915638983534,-0.3088598927005123,0.31326722290502335,-83.58945815663353,-79.84769789775297,-93.88330762429835
318,0,0,0,0,0,0,-0.21580977366410614,-0.31064123020575507,0.31522962855977504,-80.8712997403789,-80.83931138552865,-99.24174338149612
319,0,0,0,0,0,0,-0.22081113397500818,-0.3131443829259339,0.31750423492145274,-76.9576956828866,-81.6240191126939,-110.30381915583968
320,0,0,0,0,0,0,-0.2267006447611775,-0.31384482001509184,0.31780693432840734,-72.75068360560456,-80.66998814592414,-123.11016127264966
321,0,0,0,0,0,0,-0.23649689671130983,-0.3192376726930384,0.32328281477808196,-61.23156073913976,-80.85617289059766,-157.82501294747814
322,0,0,0,0,0,0,-0.2450756571736592,-0.32054759431823493,0.3236416088503578,-57.269115244652006,-79.68326832752818,-168.3351074076994
323,0,0,0,0,0,0,-0.2553972857503081,-0.324312206143881,0.32674510266129125,-60.30807660137344,-79.88130212646335,-166.11502511599213
324,0,0,0,0,0,0,-0.2628893356554533,-0.3241576657747922,0.32540597564112983,-65.21536138194973,-79.15042260274521,-161.71227064926546
325,0,0,0,0,0,0,-0.26809507529365934,-0.32158466089005483,0.32197696819678584,-71.53171698056836,-79.18095837321188,-154.66969844598418
326,0,0,0,0,0,0,-0.2726720240991587,-0.31936865276870874,0.3190439634047784,-81.70638579589836,-78.1199024097407,-139.04352075877716
327,0,0,0,0,0,0,-0.27716754667340104,-0.3198370829525086,0.3201307332684038,-80.6034440622981,-78.42866474030855,-152.51567314208748
328,0,0,0,0,0,0,-0.2806600816088563,-0.3208754014887429,0.32117022491850084,-82.49118287628113,-79.01326556749046,-153.75505171653262
329,0,0,0,0,0,0,-0.2822668654587607,-0.32123485076490016,0.3215660002040767,-87.57041680991755,-79.01317251573658,-147.17818506135285
330,0,0,0,0,0,0,-0.28369760196488075,-0.3210559982382164,0.3221331497429981,-83.03894070770546,-79.19501340461551,-160.6285793675518
331,0,0,0,0,0,0,-0.28403362864552156,-0.32105633644770376,0.322365008226033,-88.89306237811726,-79.4184278528891,-149.11600721923017
332,0,0,0,0,0,0,-0.28210460498697376,-0.31848642003682126,0.3202959372939727,-88.98763759293658,-79.80051705457382,-153.00990692899947
333,0,0,0,0,0,0,-0.2828039197415368,-0.31846681747075994,0.3204871002436444,-85.82092238456971,-80.07848991506198,-162.96560633077564
334,0,0,0,0,0,0,-0.28266415697391367,-0.3180499650475076,0.3204725342052313,-89.90678775374556,-80.2632301521246,-157.26330995754634
335,0,0,0,0,0,0,-0.2822082094251239,-0.3180165541441256,0.3204403962129156,-93.78448239057698,-80.23502932753938,-151.10004351449143
336,0,0,0,0,0,0,-0.2819161085323218,-0.31860279823595766,0.3224107066703793,-99.59696210539558,-81.45942015536018,-140.21504210208553
337,0,0,0,0,0,0,-0.28230308948635424,-0.3201383626106378,0.32470680481442055,-99.3066020279304,-81.45005976583441,-143.83263353781095
338,0,0,0,0,0,0,-0.28464260963988913,-0.3245308046522304,0.3299304937937844,-91.45232106230995,-82.21527070294773,-163.65418650261762
339,0,0,0,0,0,0,-0.28727666336119434,-0.32962409705776563,0.3350720754893353,-83.91450643095497,-81.59817944905768,-175.54160379203108
340,0,0,0,0,0,0,-0.2903359047243479,-0.33385545491920315,0.3400498618259562,-99.68149406068248,-82.23113372851863,-143.10630794253862
341,0,0,0,0,0,0,-0.2967340059970202,-0.34157325395207194,0.348750860074403,-113.22048045954395,-82.00536977108173,-107.49968710786145
342,0,0,0,0,0,0,-0.29627576187455434,-0.34241751018171196,0.3499997526490139,-110.10664996142341,-81.76742783435537,-115.96896660773997
343,0,0,0,0,0,0,-0.2978104503108536,-0.3461953762218796,0.3547441934073561,-117.74008147066985,-82.26622580882315,-96.46412205873642
344,0,0,0,0,0,0,-0.3023170098467271,-0.35425503182749485,0.36322268781699085,-99.28443337115064,-82.392057022345,-145.077231309684
345,0,0,0,0,0,0,-0.30272548855244263,-0.3596467364725538,0.3685265130891408,-91.8958744382722,-81.38550766283048,-163.3473573155798
346,0,0,0,0,0,0,-0.3068493742967223,-0.3684540248713734,0.3783048202394941,-84.41229204575441,-81.93939539227657,-174.646558828198
347,0,0,0,0,0,0,-0.30613992755064395,-0.3724594553821274,0.3830409520078595,-85.67555716954017,-81.0562569543857,-170.61507518188063
348,0,0,0,0,0,0,-0.3067603735783189,-0.37695139781355663,0.3890667052443968,-94.58966196698267,-81.41534949630136,-146.69091999962137
349,0,0,0,0,0,0,-0.3155286621390086,-0.3936677610149359,0.4078427760579261,-103.931447020251,-81.7174219594303,-114.92799725678263
350,0,0,0,0,0,0,-0.3197730538981041,-0.39821785384718994,0.41376123759594,-109.67094088220607,-80.79729434591142,-98.14599902498341
351,0,0,0,0,0,0,-0.32350086006220075,-0.4027875255948739,0.41939176881399903,-104.4056416152672,-80.56658846603943,-110.66644441477378
352,0,0,0,0,0,0,-0.3295230890572635,-0.409466773906128,0.4270125856743048,-111.51504893921545,-80.50516267387526,-90.55926035066756
353,0,0,0,0,0,0,-0.3373720221636473,-0.4186358648504876,0.43720496699932104,-111.41581734054516,-80.25561197679293,-90.35673780511564
354,0,0,0,0,0,0,-0.3420965576674599,-0.4234305773269229,0.44294902692224514,-116.6289221059511,-80.18568625001859,-81.384959564348
355,0,0,0,0,0,0,-0.34765500637752483,-0.4292532113477039,0.4490232192785175,-111.96076527936648,-80.18808395504198,-87.68888983818147
356,0,0,0,0,0,0,-0.35352637916808605,-0.4357215528271168,0.45618102132874244,-120.05294338284878,-79.5269396790237,-74.6809966791513
357,0,0,0,0,0,0,-0.35921970802526254,-0.4411889545914868,0.4623120914941186,-114.44593696077038,-79.69601243014442,-82.67871218968766
358,0,0,0,0,0,0,-0.36339883216899826,-0.4450970881715923,0.4663893391720088,-111.31432551339248,-79.27980774923013,-86.46589226290922
359,0,0,0,0,0,0,-0.3658208002680419,-0.44669733688935853,0.46873638120805045,-107.03693115617786,-79.47188675362034,-96.2226168606765
360,0,0,0,0,0,0,-0.3721134840514841,-0.45318878824669556,0.4757017157345326,-103.48522802732698,-80.00533069068736,-105.65172783445817
361,0,0,0,0,0,0,-0.3758909570616446,-0.45648657081926497,0.47969352504169943,-93.04660765311661,-80.47638174712742,-142.1505750851744
362,0,0,0,0,0,0,-0.381519864549375,-0.462064890330963,0.4860679776758217,-99.34606534645278,-81.11217463907936,-121.60718881001554
363,0,0,0,0,0,0,-0.38538660214852216,-0.46465662756883813,0.4889051687331473,-108.97256476479154,-80.79896156940394,-93.79396822911953
364,0,0,0,0,0,0,-0.38824788810372884,-0.4663199313431166,0.4914106204397028,-104.202410438714,-80.82036113123236,-107.29660820927322
365,0,0,0,0,0,0,-0.3942965031398899,-0.47179940294210815,0.4974940874791666,-107.30212594936359,-80.93645036141795,-97.42440487615649
366,0,0,0,0,0,0,-0.39670995903607054,-0.47350205043579185,0.4991911542209788,-106.61535699740426,-80.81852679041901,-98.310226225011
367,0,0,0,0,0,0,-0.400693474230802,-0.47673355734938266,0.5029873316082275,-111.81775398295726,-80.45052212757736,-88.07814838705974
368,0,0,0,0,0,0,-0.4058214834590624,-0.4814212536264641,0.5082917825221402,-115.84143952679226,-80.42733834595366,-80.31291761839081
369,0,0,0,0,0,0,-0.4084624152207244,-0.48321857959260966,0.5107843248501691,-115.24164348932803,-80.44312918469187,-80.9913561037789
370,0,0,0,0,0,0,-0.4112120815541119,-0.485657368710736,0.5129038550658508,-115.49186628842185,-80.2329861080963,-80.48160381124616
371,0,0,0,0,0,0,-0.4133574838806691,-0.486865523931405,0.5148532911201188,-114.00355266433812,-80.6131913918614,-83.06852127502215
372,0,0,0,0,0,0,-0.41557753727284164,-0.4876000898669543,0.5159439593377532,-102.53926191930593,-80.86564278777013,-107.19830331767423
373,0,0,0,0,0,0,-0.41690801747203743,-0.4878470844756811,0.5161743080835396,-94.64924348196698,-80.76430000914544,-128.5318069719189
374,0,0,0,0,0,0,-0.418881489122648,-0.48833187578512843,0.516587690215184,-90.67806355961804,-81.44172375585644,-139.64261349694573
375,0,0,0,0,0,0,-0.41992059162307394,-0.4882190939438849,0.516558707490702,-83.38407225508747,-81.62931310843263,-155.49454518906472
376,0,0,0,0,0,0,-0.42110835130274676,-0.48759785066871153,0.5159807313922374,-70.62755954264861,-81.49419182945118,-172.419237399636
377,0,0,0,0,0,0,-0.4222899275771657,-0.4885404564443885,0.5155718299620718,-63.376075223885046,-82.54085274961398,-169.91519350645137
378,0,0,0,0,0,0,-0.4291068492258355,-0.49231961736699564,0.5199871444900653,-43.13282899531556,-81.7548994423643,175.41300419242398
379,0,0,0,0,0,0,-0.4337726051898401,-0.4937606161914909,0.5220655470611688,-27.2141381964051,-80.77781664450067,164.00069149033064
380,0,0,0,0,0,0,-0.437633275340854,-0.49412673295269466,0.5226684644082459,-17.927725509022245,-79.81105528645617,158.80677012415606
381,0,0,0,0,0,0,-0.4398662070857116,-0.49475616392564276,0.522698937223129,-17.65209838134911,-80.59121877433948,158.68723841396485
382,0,0,0,0,0,0,-0.4407137035124415,-0.49357609115407186,0.5216136304375542,-17.20086652371821,-80.51826592589634,158.3181238234119
383,0,0,0,0,0,0,-0.4413607765593202,-0.49309072875655424,0.5211578737166991,-13.70424163565105,-80.65009187094513,156.2656683154176
384,0,0,0,0,0,0,-0.4411947345059761,-0.49229690246796726,0.520646560373275,-11.217748633834834,-80.57140256244499,155.02704518696598
385,0,0,0,0,0,0,-0.44070095490753447,-0.49107209730963736,0.5193444773246579,-15.531800655421197,-80.70932485690751,157.42646881527997
386,0,0,0,0,0,0,-0.43885619475386745,-0.48931593250092353,0.5179351857443721,-14.126142204399343,-80.63021106047395,156.95391674280805
387,0,0,0,0,0,0,-0.43853915236859525,-0.4889183935653472,0.5174525493545095,-10.256790627981703,-80.19610768098987,154.9149656270109
388,0,0,0,0,0,0,-0.4373139833196437,-0.4886020537273361,0.516963269450828,-10.369336536841136,-80.19255519310535,154.71331005288854
389,0,0,0,0,0,0,-0.43674800876719727,-0.48738144821508017,0.516011051718776,-14.205028066952071,-80.28725503920155,157.07160777254467
390,0,0,0,0,0,0,-0.43612849276853544,-0.4872037072483075,0.5156469073450037,-13.377119479996198,-80.11241840223168,156.70885124150573
391,0,0,0,0,0,0,-0.435176307018003,-0.48692910166433645,0.5155415256523108,-12.315268335317407,-80.35696836787646,156.12358793704755
392,0,0,0,0,0,0,-0.4343730777408131,-0.4863429289775982,0.5153520110493242,-12.054390563201865,-80.41760656063,156.1366933479972
393,0,0,0,0,0,0,-0.43394737505643605,-0.4867090661540254,0.5153013252885531,-13.613451726137027,-80.5088506009537,156.87459510674304
394,0,0,0,0,0,0,-0.43219759361466886,-0.48632828191634037,0.5147568970422881,-17.528389719117175,-80.80372126142206,159.07761984010332
395,0,0,0,0,0,0,-0.4322002995071901,-0.48634698334584386,0.515107278573162,-23.146513184028038,-81.39021030055547,162.78354942923283
396,0,0,0,0,0,0,-0.4317907651492039,-0.48613464739142365,0.5148546661058101,-20.302850882515717,-80.86490914597591,160.78212606081766
397,0,0,0,0,0,0,-0.43097381476968916,-0.48485475305425424,0.5144628444557382,-20.811515580017307,-80.8617832196804,160.9474361778009
398,0,0,0,0,0,0,-0.42870033888659237,-0.48500445443328194,0.5148982837279149,-26.748555600625565,-82.63444944342518,164.53313827896855
399,0,0,0,0,0,0,-0.43085016994112607,-0.48444097937570746,0.5157996433358967,-17.71753091392827,-82.30223936900569,159.42992869946542
400,0,0,0,0,0,0,-0.42407001675007133,-0.4845079595466923,0.5158351294845192,-0.5873962845546119,-84.47224993916768,149.1800099742544
401,0,0,0,0,0,0,-0.42702636836983227,-0.4827878167475556,0.5143639211954639,-2.8522265628840726,-82.16735639828204,152.89304838999783
402,0,0,0,0,0,0,-0.43026379279558463,-0.48261430853374626,0.5152701067987882,9.982456633306153,-79.76966797504113,147.9038050444572
403,0,0,0,0,0,0,-0.4324136768247917,-0.4812819779571458,0.5150218887714728,12.489383160280411,-77.60702582874436,149.26812417976055
404,0,0,0,0,0,0,-0.43450442821918994,-0.4810192817432846,0.5174804591893672,20.433067457811898,-78.99293616663162,145.43606716526048
405,0,0,0,0,0,0,-0.4375002448632379,-0.4798949902621013,0.518292057359815,21.33343993467973,-78.99399263563402,145.4058263938666
406,0,0,0,0,0,0,-0.43748960952386745,-0.47895506827064915,0.5176694962956603,21.588602699879864,-79.74780994017193,145.04420341510934
407,0,0,0,0,0,0,-0.4365627237962575,-0.47720728597416323,0.5160676862005866,22.674367763685275,-79.49517400118857,144.5165091813571
408,0,0,0,0,0,0,-0.4362443063532999,-0.47633503326376153,0.5151987360418788,22.20781951525175,-80.01799309476543,145.03971950948926
409,0,0,0,0,0,0,-0.4364071916337174,-0.4764791273154289,0.5152510495533763,24.44650797889631,-79.96074217538859,144.18665481328603
410,0,0,0,0,0,0,-0.4356277436813263,-0.4758120882492774,0.5140081822170418,23.57729445609313,-80.05020162620112,144.8731242890255
411,0,0,0,0,0,0,-0.43322789518854615,-0.4739546178245198,0.5115675853040199,22.653532558912822,-80.21095755950724,144.87021409587413
412,0,0,0,0,0,0,-0.4325612540676749,-0.47282338666699286,0.5104893452288749,22.818578831427477,-80.18379284036712,144.6942260841174
413,0,0,0,0,0,0,-0.4328611181816902,-0.4716493284495029,0.5103060828340031,24.84315699479077,-80.41513991834236,143.77565040987125
414,0,0,0,0,0,0,-0.431756534371084,-0.47108009148444213,0.5101244370924597,27.67108889354027,-79.8900755268695,142.48934031878187
415,0,0,0,0,0,0,-0.42861920302892087,-0.473588069023044,0.5097803319725219,23.482258258254472,-80.57236101708162,144.3364907826869
416,0,0,0,0,0,0,-0.4279666894096475,-0.4730717626734264,0.5079766865068825,7.629477574123317,-80.60950688891815,151.6370449339828
417,0,0,0,0,0,0,-0.42340291381193174,-0.47604924346636857,0.5072891421271142,-5.558081510291153,-81.04309698408589,157.58451528463422
418,0,0,0,0,0,0,-0.42261331992584356,-0.47758733599439607,0.5089714580366472,4.923227773373908,-81.91743501701573,148.31670877305072
419,0,0,0,0,0,0,-0.428438259359287,-0.4787781452638861,0.5098494222964621,-9.836752007581355,-81.76812444121107,158.76896185441635
420,0,0,0,0,0,0,-0.42979877600482036,-0.4798650435223591,0.5088767540811224,-19.227906119843105,-80.3184939103472,164.55868952268176
421,0,0,0,0,0,0,-0.4299508526683216,-0.4806107237124803,0.5085099763098625,-17.729330873637704,-79.6386283127716,162.96131176596126
422,0,0,0,0,0,0,-0.4312100904385246,-0.48139007211081236,0.5089945713803158,-19.559646962671838,-79.67566523741483,163.6931440360592
423,0,0,0,0,0,0,-0.43131723735927285,-0.481465714023585,0.508748483682193,-19.538453261647167,-79.69388448306749,163.44212156746045
424,0,0,0,0,0,0,-0.4316126060469398,-0.48276462907963075,0.5097275593880887,-20.90036151606959,-80.41215305055385,163.6883804709536
425,0,0,0,0,0,0,-0.4323737516924706,-0.4824477263407018,0.5095410028048062,-22.824271614443347,-80.26304695567505,165.24073065763105
426,0,0,0,0,0,0,-0.43188444969997536,-0.48265457241133,0.5094591160044181,-20.19119571421981,-80.02591646918175,163.35906904590055
427,0,0,0,0,0,0,-0.43137605709225646,-0.4821981071816346,0.509092838043862,-22.518869527374452,-80.45339106244636,165.18232651785658
428,0,0,0,0,0,0,-0.43109149063669455,-0.48184234734987347,0.5091250953048873,-21.130569507775657,-80.64489104438883,163.98876965503106
429,0,0,0,0,0,0,-0.43107414335921995,-0.4823975745089022,0.5092736678934536,-21.7060948099237,-80.93174807498575,163.6178257322688
430,0,0,0,0,0,0,-0.4318451076080197,-0.4832513170071156,0.5100370538037011,-19.340699305511365,-81.16444508086019,161.75791794522382
431,0,0,0,0,0,0,-0.4317480590157985,-0.4831043258345234,0.5096165492211181,-21.54464322443756,-80.96988978152775,163.30664201725165
432,0,0,0,0,0,0,-0.4312919278801764,-0.4832266243612733,0.509985343682811,-20.08236821957296,-81.50723230015899,160.6121501810138
433,0,0,0,0,0,0,-0.43108153501259094,-0.4852813584400084,0.5101291649155101,-34.27121908244837,-82.10315268852821,168.1201709361952
434,0,0,0,0,0,0,-0.429147541149163,-0.4848323658765333,0.5078303045881055,-58.40978682388485,-82.23181549652756,-161.71425986035365
435,0,0,0,0,0,0,-0.4267624116642161,-0.48363957674916724,0.5054509282456826,-67.97403237742712,-82.2187135216318,-152.1462799370809
436,0,0,0,0,0,0,-0.4254636621526598,-0.48278766323645916,0.5048094219801827,-68.89961941402339,-82.48608500114518,-162.74770177644498
437,0,0,0,0,0,0,-0.42178393012413756,-0.47888552930844835,0.5005118361512582,-78.59003363473967,-81.61543516662975,-150.81979405603252
438,0,0,0,0,0,0,-0.42005569900422207,-0.47643912895881146,0.4981823402044121,-79.81538986563385,-81.19511768307927,-153.056292668683
439,0,0,0,0,0,0,-0.41350849803609807,-0.4691658846769582,0.4912427091725515,-88.07562558848844,-80.86635630629692,-138.51078776229247
440,0,0,0,0,0,0,-0.41247252072166624,-0.46810305591976126,0.4901556874768283,-92.56634708797897,-80.40775686512247,-131.26020298537264
