Frame,left X,left Y,left Z,left Yaw,left Pitch,left Roll,right X,right Y,right Z,right Yaw,right Pitch,right Roll
11,-0.700116424077715,-0.5333876988716203,0.675973424497977,11.139355655507023,-29.00175651146827,-42.495849751462984,-0.33373182561717757,-0.5240796376918583,0.6676527122712773,2.779010833999318,-50.548426669282584,-41.46778330704397
12,-0.699432676104033,-0.5331676690980803,0.674950610187456,11.811913698422627,-28.04108795557519,-43.070341521150155,-0.33125239753509544,-0.5240809652488241,0.6669920155807038,-1.0915408335843308,-46.06118424192402,-41.59144001779622
13,-0.6990880324485534,-0.5326643124516949,0.674179816902691,11.99661481811885,-28.66493418510208,-43.32084113585051,-0.33635815079815967,-0.5261106131869551,0.6688907417279403,-0.6031057433342115,-50.63953609476236,-39.864826078461
14,-0.6988917936226167,-0.5318976407309915,0.6741093870181386,11.82176247300864,-26.507160577873513,-43.15058639889269,-0.33566222488438263,-0.5248341494190117,0.6691270402148423,1.3232172920286998,-47.39909377089497,-37.16086658601208
15,-0.6986685336669414,-0.5326690127101247,0.6733865483325389,12.754786635690904,-27.073749705021402,-43.76948236760658,-0.3359218881748234,-0.525181859262684,0.668521711723988,1.7806885940424857,-56.02945744166413,-37.06549072004602
16,-0.698084195419462,-0.5322828287787384,0.673180391115276,12.461548361387093,-28.797592473863475,-43.88960016433918,-0.33864730814410243,-0.5250941294695107,0.6695472133914565,1.7111166918153276,-55.00715150857828,-36.95242269426586
17,-0.6978702084635339,-0.533164297431559,0.673077537566296,12.471709699822421,-28.156910158308264,-43.646798939280714,-0.3396606541594207,-0.5250728016016273,0.6700686932249486,1.6844102016699711,-57.220204151674835,-35.69545385203131
18,-0.6977074753367302,-0.533079646704139,0.6730767934789079,12.383829669682369,-28.675042522097876,-43.61357497697921,-0.3415023025439032,-0.5246843197508084,0.6695949175914975,2.4076957196017794,-61.35033487921882,-35.98188044155697
19,-0.6976527117148392,-0.5323996551066733,0.6726746399532114,12.721973087145415,-33.02748711414551,-44.191308385209645,-0.34297450648779476,-0.5221646590994776,0.6685235498285188,3.675749322352533,-55.37993379046877,-39.10232648524768
20,-0.6975233344250191,-0.5318563805885236,0.6736524931896158,11.718376284233244,-33.12015747756407,-43.197183133757235,-0.3459466729933444,-0.5232245755428572,0.669953163237627,3.923633176452003,-54.00355409186302,-39.98259635766589
21,-0.6968561715221396,-0.5315877511022428,0.6735211891878561,11.243588649381252,-35.60605851253701,-43.205702996351356,-0.34744786800206423,-0.5221662242499091,0.6687387050856403,3.539706811790165,-53.27106356985267,-40.0340644271311
22,-0.696229632942598,-0.5317378418465678,0.6741471274002947,10.13404419626475,-36.03628829234618,-42.72228365434287,-0.3498783091027053,-0.5236777886098701,0.6698042066998245,4.099629064874365,-45.33498869357909,-40.025561064058785
23,-0.6954477624446337,-0.5310705628140848,0.6738122430187055,9.60688142057843,-35.0587425736249,-42.20805332461405,-0.35506065892369065,-0.5244191671133227,0.6706672799662154,5.599398825933434,-46.711562905246424,-40.19767166590611
24,-0.6942034307433403,-0.5299853157164023,0.6719928414035431,11.141592016861654,-36.88367174321066,-43.625135658823865,-0.3586339038674497,-0.5249025541047857,0.6715403473029834,4.3134311109981835,-48.38325273122168,-40.08219064736337
25,-0.6926330205754194,-0.5288759036023496,0.6703857409716146,11.561531416769409,-35.99043407450737,-44.176600367841566,-0.3606920799583399,-0.5270869684229273,0.6726138511690175,4.2806483567302855,-45.108460425394846,-40.390136111056535
26,-0.691563526980588,-0.5288839089544283,0.6703552983075162,12.087507009557052,-37.460774034311356,-43.447902949416594,-0.3625168918617665,-0.5275470692000315,0.6742093059257036,3.6602167978122706,-34.826052801880856,-39.48669190936669
27,-0.6899187311911499,-0.5285918213526113,0.6702397916012095,11.331280796833234,-40.43848405933304,-43.294701454004446,-0.3637551756048687,-0.5283730624943836,0.6742911325750013,1.864921120761453,-28.790294364094933,-40.23411989220236
28,-0.6884248305629908,-0.5291556560661564,0.6703489199413966,11.218483070989452,-38.468821819500974,-42.222214378983765,-0.36669337720789513,-0.5301180473714241,0.6757330299905208,2.391685691542328,-25.477646981445414,-39.09346284204778
29,-0.6874358231906554,-0.5270335231179707,0.6689872481197838,10.766955054024164,-39.01918782844324,-42.49349298843184,-0.3697679551356277,-0.5308637814337015,0.675671334936187,1.9736084135775709,-31.7386614816351,-39.231922747114595
30,-0.6867136680245425,-0.5257079085610874,0.6692330883319317,9.727766765305887,-39.97598586129938,-42.19961786016993,-0.3708076762228092,-0.5301534749807275,0.67544441291114,2.4665606031537766,-17.113330490020193,-39.6870883851207
31,-0.6850783623101657,-0.5250831975885077,0.6677294955378453,11.605006567056478,-40.01578111308288,-43.10683036999939,-0.3721645594434441,-0.5334673265281017,0.6761826383149468,3.321658888295545,-3.168372894177875,-40.73300829204245
32,-0.6832651324574566,-0.5241442546944377,0.6669988227629688,9.1103156395306,-37.405967889932214,-42.54899874160469,-0.3721645594434441,-0.5334673265281017,0.6761826383149468,3.321658888295545,-3.168372894177875,-40.73300829204245
33,-0.6829191158057752,-0.5232022175255057,0.6658338453158318,8.679173204889961,-39.60117620938742,-42.90210975846191,-0.38145896109269595,-0.5346824149059215,0.6749826773373299,1.3025821884100166,-32.52598098696241,-37.12774237675173
34,-0.6811465388992555,-0.5228697687843372,0.6650158767105139,6.262953963228923,-33.55887507716688,-42.339069837716465,-0.37935041303074596,-0.5326714568237383,0.6745579316718119,1.612762551319772,-11.825768952266259,-41.4561838033024
35,-0.6804351852869485,-0.5218104735005183,0.6635318990443908,7.803422703755523,-38.27905420709979,-43.1454170328032,-0.3799949860634731,-0.5346595682282503,0.6767326834818731,2.5892493797926637,-0.7860178128687428,-39.63183270264599
36,-0.6785773206486017,-0.520357670376545,0.6633531511835985,5.379558545905999,-35.5970594665793,-42.20305082144058,-0.3813725349153653,-0.5352369776622509,0.677215738166531,2.437653285697186,5.520004605083257,-39.81140081663942
37,-0.6775247294639534,-0.5194874541396537,0.6622999091306957,6.008593156741581,-37.19980256095305,-43.98494137702299,-0.3834322009140038,-0.5361113200360208,0.6785423526618377,0.5806182608011512,-3.931558646741274,-39.66725883909282
38,-0.6772706350155993,-0.5192066606036495,0.6600907471986854,6.991073659251291,-34.93965677509745,-44.68756588372912,-0.3855729237089692,-0.5367442217321611,0.6796286061292632,-1.4246131702397573,1.3207737756605318,-39.942253823475355
39,-0.675660696168884,-0.5181356695035754,0.6600182484939685,6.371812301421849,-40.24207036297506,-45.31559930542596,-0.38769275534907505,-0.5370281258021327,0.6816378852329317,0.8605983002601102,-3.4934161188453903,-38.03949845038588
40,-0.6736495214962156,-0.5177439990670772,0.6590563121245526,5.8173123612989395,-40.43070034881468,-45.25171173263227,-0.38921564717469453,-0.5376932895737684,0.6826939520628281,-0.2766660138775864,-6.877263377623314,-37.95591884643504
41,-0.6722176408081189,-0.5169070617517484,0.6582061763866102,6.492166785168612,-40.48939393810911,-45.36282341508404,-0.3898898780040236,-0.5367748485591487,0.6819784113443911,-0.479017010812765,-1.3888849562888868,-38.557186998204095
42,-0.6709929799740997,-0.5162677641234202,0.6583974821545931,4.532804044765585,-43.17491353938641,-45.14119704031093,-0.3911622437373203,-0.536094538458228,0.6810439361367199,-0.2566643011315405,-2.9476094390764747,-38.770269196051224
43,-0.6703363923644386,-0.515181877354677,0.6583921233027072,3.6755342741687245,-38.448205450831786,-43.71484133056593,-0.3927507701741149,-0.5356195977847419,0.6812074929569262,-0.06355849310348813,-7.386066914328557,-38.59292031370814
44,-0.6690096836781039,-0.5151223576641982,0.6586365074809033,3.5973987025696585,-44.73369895191145,-44.009269644782336,-0.392872370670466,-0.5355951678918399,0.6812006084565915,1.2476250803060496,-6.324283869006616,-38.34780745232788
45,-0.6681420557345388,-0.5143881493260989,0.6580796010603701,4.454025763767039,-42.92895777802772,-45.15026387340205,-0.39315273046424865,-0.5353067249287397,0.681321206189963,0.1251757584754771,-6.094845078000142,-37.988176360510884
46,-0.6662676864419511,-0.5133172913124907,0.6584246430016862,2.7501456886369056,-41.89796095502701,-44.17392669655421,-0.39357910797642015,-0.5352379884723252,0.6813957099477786,0.338098952500725,0.660325723080984,-37.67979668187437
47,-0.6651146898918713,-0.5139885921928388,0.6581954685675977,3.1746589672228547,-43.6199625058184,-43.21533808269872,-0.39340957297840146,-0.5347564812529713,0.6809079619245,1.069587200526565,-4.259641321126159,-37.45978408648256
48,-0.6644761455321042,-0.5124072018350599,0.6571380549476539,3.730245640628247,-46.759632278315614,-44.048776031612775,-0.3931439313079264,-0.5345492876814645,0.6807936913620343,0.6374833684055643,1.2313036285441463,-37.35640487628131
49,-0.6646670845735895,-0.5134077356447376,0.6583609731363764,3.9454686015410023,-46.77527264094613,-44.07256365674037,-0.3932593700945943,-0.5340477106687196,0.6801437023502369,-0.025218217066861535,-2.9286894489145974,-37.78331469435104
50,-0.6646992723934768,-0.5124644052636538,0.6583383408208657,3.3899976362185895,-49.29494086205452,-43.92105390777579,-0.392955010829615,-0.5341672286211322,0.6804926627799374,-0.7175268705714792,0.1162631779809171,-37.39682339646554
51,-0.6637209796641892,-0.5126569175472535,0.6592733176163893,1.8693973859190252,-46.44874164355611,-42.76610461339507,-0.39388928709275856,-0.5338335888980669,0.6789476599458152,0.2239721273579878,-6.624793220399331,-38.166725700249216
52,-0.6640114140243011,-0.5127720943358377,0.6571918140065848,4.090574749791181,-49.462726321150924,-44.210366069944456,-0.3934977074830593,-0.5336298017985432,0.6794076995164889,-0.7891997075929095,-3.0805983683486065,-37.84769918048401
53,-0.6635411287317067,-0.5125057030745692,0.6576504415740643,4.442414261817795,-50.90327137565556,-44.451453293721364,-0.39384821079802634,-0.5332787917826742,0.6787651588948056,1.1151783229803631,-8.690917918912156,-38.408924076912896
54,-0.663489359151843,-0.5118022238031561,0.6576362362165801,3.6198616879915875,-50.031578119341056,-44.824019877343396,-0.394921738162289,-0.534035375818196,0.6793747758365183,-2.3579945673919345,-12.015812170459728,-37.850139596560865
55,-0.6640075404893264,-0.5125133289721839,0.6586479910821695,2.881165164893636,-51.199957569638265,-43.891888052118816,-0.3931383290089801,-0.5329721672397173,0.6775821216015657,-1.2300932274549017,-9.079041731283978,-39.96020394874329
56,-0.6633285477769512,-0.5120189703678356,0.6582605145926474,3.272332371073255,-47.81764267530444,-43.7625775548346,-0.39272619409841436,-0.5332096088924537,0.678858876485949,-0.9365878117369715,-7.221088231310166,-39.01748266708069
57,-0.6639432718214803,-0.5126930062234696,0.6583849916940552,3.1230976115914078,-44.57105696687724,-42.22384891983632,-0.39235933712053944,-0.5326546173047665,0.6777335305589709,-1.6491018346472364,-12.312946181235866,-39.59288317395143
58,-0.6634597317524275,-0.5119307973140846,0.6593699898887679,2.2369799085369566,-43.17526810871924,-41.86303845580714,-0.39101895367357153,-0.5326005336981895,0.6771905636114002,-1.960551330784146,-4.892824957250235,-39.599805031735734
59,-0.6631992722660497,-0.5125121061191653,0.6595621605672142,3.1635879538329594,-40.43846641379836,-42.15271337777643,-0.38971639883035897,-0.532841103159977,0.6777147763448711,-1.771646980831511,-0.8729952262603572,-38.97446011297404
60,-0.664082622846606,-0.5132931378273206,0.6594352217149232,4.257472081740051,-41.809767501650526,-42.81929688799938,-0.3897172034849099,-0.5334631664813831,0.6781643849471809,-1.9415297977223738,0.22139760025806487,-38.68804347150494
61,-0.6645688322989928,-0.5135306543768728,0.6595296961675802,4.736340264156338,-41.2439025941106,-41.99808853917457,-0.38984483512745943,-0.5328801472980184,0.6770112011130385,-1.383075159397257,-7.966466605005195,-40.07213134226382
62,-0.6634958838274675,-0.5134104163424226,0.6593941709048435,4.337500864498288,-42.1232218282697,-42.26293028530993,-0.39028660871356474,-0.5323010080148498,0.6777771627749886,-1.3012759206863131,-12.467516593693057,-40.21103785338212
63,-0.6639134180684797,-0.5137608920876048,0.6595356725110412,4.629697689967496,-43.70258721053194,-42.35127341376975,-0.3896092427267039,-0.5323243116276491,0.6781207425322435,-0.9653207401095814,-17.715346344090342,-39.855773516885804
64,-0.6624914787804304,-0.5138605007326102,0.6590916673778566,4.2405593786641465,-42.16126747451171,-42.85804131571033,-0.389625407754392,-0.5332887701496959,0.6782188959066123,-1.3258489355338272,-21.51108931732663,-40.574824458287786
65,-0.6629745460161117,-0.5143948850373065,0.6592477583074691,5.9774582353169485,-42.3564876526449,-42.37863747787781,-0.38884713553203837,-0.5335935071525303,0.6784836949512858,-2.502480260175376,-20.903134888838668,-41.00597338407449
66,-0.662247596180413,-0.5139614083163372,0.6593762229656734,4.98400279903024,-43.31119976082994,-42.481666922003555,-0.38756280329638376,-0.534088776716711,0.6797581488431016,-1.9716526828482894,-16.109522462111332,-39.34546493269538
67,-0.6628726089379845,-0.5135682116243894,0.6593836221340011,4.964588144196778,-41.41915640452531,-42.60733077063552,-0.38904455346413586,-0.5340675877950719,0.6798469718980452,-2.3349374059425525,-21.684877435422887,-39.16618712777619
68,-0.6621586522656895,-0.5139339591009098,0.6598800227068815,5.087319020161053,-41.27587570588855,-42.10324827305853,-0.3885318378761779,-0.5343962862393296,0.6804960446815279,-0.676017587637182,-18.70619197936532,-38.81143818929868
69,-0.6622793373618462,-0.5147677404651106,0.6599267282239523,5.829588959695125,-41.53549904890854,-41.81187365197773,-0.3878386210664788,-0.5348529655454617,0.6805313703048742,-1.8514817599118438,-20.688175265477557,-39.85071839713111
70,-0.6616426866879994,-0.5141461936988602,0.6602545674364051,5.542106426602775,-40.5323732367214,-42.04060062678784,-0.38753070742265683,-0.5349661183481236,0.6812970571634508,-1.572297198023447,-17.652130347627274,-38.45660884416748
71,-0.6614571581697583,-0.5138054006042759,0.6594530799787659,5.372430904335157,-40.38129672189586,-41.784931154274304,-0.3875063332221094,-0.5359813831871906,0.6817124019819781,-1.8633722408186277,-15.93147253387707,-39.07885537342038
72,-0.6615296517960011,-0.5147902370301467,0.6602616929332152,4.688695323572398,-39.63418173982081,-41.54368536537115,-0.3872306516942059,-0.5359517791416278,0.681544246465617,-2.2077267063546597,-16.940741645334786,-39.522679091831804
73,-0.6610430095172704,-0.5152390371832816,0.6605459485323499,5.253398811125345,-37.96445748953114,-41.6851883797637,-0.38625748423668177,-0.5358425803837236,0.681453595093612,-1.6817484953845958,-14.679566275522939,-39.877589428198654
74,-0.6601713064748446,-0.5150877241483417,0.6599585907536848,4.863240995014318,-39.1041669749634,-42.08465027123224,-0.38654756910547644,-0.5359044291494528,0.6803744374665616,-0.8483378579819527,-11.694126763767379,-40.296707629889724
75,-0.6596769979229254,-0.5152667687299598,0.6609370018846125,3.398741557410073,-38.38317736199386,-40.69872358583488,-0.38579978073821336,-0.53679794769313,0.6802376899623814,-1.7985918388074322,-8.383995266415976,-41.02434864795086
76,-0.6596656890116808,-0.5157068452749812,0.6606490619601502,3.1125744579527663,-36.82964984649184,-41.40789383277393,-0.38479442503707134,-0.5373552521440468,0.6807008745172363,0.45685325473070343,-1.9757201454485855,-39.97431328892308
77,-0.658519791234511,-0.516134085563965,0.6601361507787532,2.950294032239263,-34.28936761375663,-41.01705824117039,-0.3847213791233794,-0.5371888844880089,0.6807660109388024,0.06429047921119986,-6.8391311388992575,-39.00180848995425
78,-0.6582974010728114,-0.5164937253363941,0.6607961872136046,3.4644494898119476,-34.99660823570161,-41.07959985171052,-0.38579654049454754,-0.5369653449108266,0.6808353541679013,1.1596370324336274,-9.440334714902376,-39.93781149727823
79,-0.6581094747371775,-0.5166145929880904,0.659903562873017,3.2681910506876406,-35.430396823305365,-41.769431690958676,-0.3871396085488654,-0.5381589226623038,0.6826604489880502,0.2791839699636041,-13.593221297563284,-38.58522276720003
80,-0.6587805776144631,-0.5165609221470775,0.6622186108770275,2.1630806112824104,-35.23391892745484,-39.770930601107466,-0.3878410213444908,-0.5374637267649894,0.682394655920416,0.9845122218338392,-16.9224259894084,-39.05480334791621
81,-0.6590908065687374,-0.5166520739187163,0.6619358296331957,4.009231028345094,-36.897877144139564,-40.598286124382135,-0.38786273617487654,-0.5374363109269952,0.6827514101246347,-0.8249472050594817,-16.112256709269495,-39.83412445800266
82,-0.658950645289412,-0.5162186538433687,0.6607575262288116,4.937926825573359,-33.5963880586028,-40.77887039975326,-0.38698186851267474,-0.5373985648314689,0.682251115296764,0.8297226540944437,-14.344443951305703,-39.63838896092118
83,-0.6590277869327454,-0.5172634028308521,0.6604307170966225,3.898703839870744,-36.98712182526297,-39.595167969676694,-0.3871800029871378,-0.5369406872463499,0.6819742966741983,-0.8059699047355884,-21.622777504548615,-41.186612298157215
84,-0.6581270340325204,-0.515749938977318,0.6604983787575899,3.320949153028999,-32.308921533440774,-41.35688392859104,-0.3879037213809293,-0.5371162812249188,0.6828419548116552,-1.002820425632532,-17.938851725346726,-40.703647141292876
85,-0.6589066875849007,-0.5159875985954487,0.6605708817586754,4.808234890066716,-34.27930058557009,-41.5754523209338,-0.38900808077029403,-0.5376172787881554,0.6833249629433579,-0.8428964120176544,-19.3747211242194,-40.77131085964281
86,-0.65913515697803,-0.5165368048501525,0.6604794720257101,3.7796262362663233,-28.964851376228513,-42.47825462556019,-0.39205237301199086,-0.5384469336486878,0.6833998014282133,-0.10039374978632866,-28.70323031615468,-41.20479579197871
87,-0.6592209678946059,-0.5172334426580724,0.661546327631709,5.931482745154927,-31.191953541238945,-40.736593030434896,-0.3935942172604727,-0.5381801547150534,0.6836517486235086,0.04873704260690733,-28.402936528285718,-41.20355224111838
88,-0.6586653532121386,-0.5156127918204855,0.6605186903049157,3.866848687675375,-33.51363105790623,-42.59682969030863,-0.3961295255204445,-0.5383834455918867,0.6846655805105897,-0.44637873685913404,-35.78140851535743,-40.645863200621925
89,-0.6589446247593432,-0.5163694353641607,0.6619785323199293,3.9859254635053882,-30.35549696296442,-40.652331019827365,-0.39539616431356656,-0.5377591087275769,0.6843347161516116,-1.3356760314704124,-27.583571101020752,-40.60508142996972
90,-0.6586925595246355,-0.5158944873592212,0.6611144051835102,4.312522845491783,-29.165102317954386,-41.51692575108889,-0.39600234261776857,-0.5372423241981433,0.684010849224521,-0.1760351350592743,-22.44691222828389,-41.443591725344746
91,-0.6592604659149113,-0.5172210285054022,0.661997298853395,3.665104162397807,-32.128758506953616,-40.02216360754944,-0.39642047647542683,-0.53740270222979,0.6845165426391805,1.5531290666322912,-25.319868140414826,-40.414414727287514
92,-0.6589156726837312,-0.515549861346434,0.6600163976511256,5.2917661272972785,-32.28746603342754,-42.10362004185223,-0.3971147254769451,-0.5369046470093285,0.6844685385740893,1.6550688434207779,-25.15766043695156,-40.622238567770324
93,-0.6597377220598902,-0.5163054648525908,0.6607106121904657,4.348324209872285,-32.79596820782342,-41.199325558655275,-0.3975505673920387,-0.5373529407264558,0.6846571426933764,2.006621253802133,-25.96627814080384,-39.13019902160999
94,-0.6589226492947552,-0.5159886212735624,0.6596882515896698,7.711254273956469,-35.52592811316524,-42.460288687027365,-0.3986892289465513,-0.5368312898412215,0.6848137979532738,1.8594591645302685,-24.2604236384293,-40.01153336297048
95,-0.6595785114901508,-0.5171594276310897,0.6603176036887871,5.082389412440447,-32.933743646400046,-41.23202631189807,-0.39837724345978814,-0.5378155716970434,0.684944487699811,4.026291742379599,-12.450169903717192,-38.270658731127156
96,-0.6590636091846118,-0.5164847792462859,0.6612518284562957,5.80986327164797,-29.759785039364417,-41.85868762185891,-0.39938953346291567,-0.5377479237353827,0.684433121164088,3.7944221913974587,-11.38162207948559,-39.19914744198373
97,-0.6597244780365865,-0.5164940238546385,0.6615808042296588,2.7343692911565523,-30.490058475543584,-41.178693408662994,-0.39926852055210865,-0.5379528006709994,0.6830594392536032,6.562702263642824,7.563017503921889,-39.55049367323517
98,-0.6594915247423869,-0.5167025386270323,0.6631542129164338,5.333841550197435,-29.059900499708476,-40.86350078369101,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
99,-0.6594333521264636,-0.5172144878951231,0.6623829248844082,3.6770778845060046,-30.044160702811304,-41.58993943199893,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
100,-0.6590033918906628,-0.5176034057038663,0.6638899755728839,4.975235010809305,-30.00001739309546,-39.81530544629179,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
101,-0.6585173247439983,-0.5160866828180253,0.6624166812310421,2.7202893697517427,-31.87548067285141,-41.76457649456975,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
102,-0.6591281960492325,-0.517794113200336,0.6639526885363581,4.884676594961222,-28.26558968014854,-40.245506643402656,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
103,-0.6595120208382756,-0.5170600928326912,0.6637640386580813,3.1184244485342507,-32.260216770127855,-41.2760935492631,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
104,-0.6587715870396261,-0.5171677946537012,0.6635963808963089,4.031094051854436,-29.799538960762,-40.477312039774496,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
105,-0.6589529745953059,-0.5173227726654611,0.664262589495826,4.085258301592004,-30.836681023713144,-40.8979077557959,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
106,-0.6588473391093629,-0.5182015415091351,0.6645843306978123,4.396465664559261,-31.9387371047364,-40.76617675938937,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
107,-0.6583678253233086,-0.5171800712073762,0.6642896033159055,2.7679970730187153,-29.164565568478487,-40.693924826282576,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
108,-0.6586860803756345,-0.5183684899879782,0.6650097932441644,5.017879138465071,-29.40441160763416,-40.71917450684823,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
109,-0.658741969577464,-0.5179572948776233,0.6652374334079446,2.832798104722157,-30.375753214335212,-40.90706705264881,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
110,-0.6588551247583009,-0.5192178924673213,0.6658532550133093,4.525160811602089,-29.792277262312666,-40.58739613649776,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
111,-0.6596217624088797,-0.518473181278413,0.6654913018673029,3.463057831285475,-30.524403481805788,-40.94735221327766,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
112,-0.6595267590297684,-0.5190314931910603,0.665722616229755,5.067448219060119,-30.180977884226568,-40.96028960542394,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
113,-0.6611070942965495,-0.5196701888235218,0.6662564904183506,3.849879873927271,-28.871768936219734,-40.188740038037736,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
114,-0.6612746892204294,-0.5204939859379585,0.666048857230822,6.536419406225003,-31.040215402342795,-41.65947472782801,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
115,-0.6620252426320895,-0.519759164637422,0.6665167554639022,4.208277308715103,-30.622828936717205,-40.97495286668819,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
116,-0.6624529888546958,-0.5202912401914658,0.6671501479006922,6.221242451674033,-32.86623398106573,-40.86820672999972,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
117,-0.6630935945690447,-0.5200693647145131,0.6667566589857455,5.147635332992297,-31.26806950826448,-40.56898248915563,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
118,-0.663751718500834,-0.5192483230432875,0.6662718071120146,5.327898471608313,-30.657402305970738,-42.21793166237523,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
119,-0.6649670026360087,-0.5212929158057987,0.666237223336381,6.7080895705315955,-31.766557295975378,-42.39088902565529,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
120,-0.6647704430149113,-0.5209196011557484,0.6662500163796382,5.73539840489745,-28.96576932684772,-42.81474706911981,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
121,-0.6652561398857645,-0.521007070907317,0.6658459180442414,5.069468940540412,-31.109865393275733,-43.42286871636052,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
122,-0.6649244238940158,-0.5224794563730062,0.6665279483057083,5.85886783783173,-28.475522209182333,-41.55420214190695,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
123,-0.6652485046306426,-0.5229298905544048,0.667850798283756,4.623707197829323,-30.6358753946052,-40.224357624730985,-0.4015106645502644,-0.5379297179627128,0.6832610721839275,7.956064335388539,11.888901086931064,-40.25699324524788
